pos,corr_resp,Pos,correctKey,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixciation.started,fixciation_2.started,fixciation_3.started,fixciation_4.started,fixciation_5.started,fixciation.stopped,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,test.started,stimulus.started,stimulus_2.started,stimulus_3.started,stimulus_4.started,stimulus_5.started,stimulus_6.started,stimulus.stopped,key_resp_2.started,test.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,-50,x,,,,,6,4,34,1,414.02921740012243,,,,,,,,,,,,,,,414.0159881999716,414.02921740012243,415.0288064000197,415.0288064000197,415.0288064000197,415.0288064000197,415.0288064000197,415.0288064000197,416.0286816000007,416.94695090013556,x,0,0.9080189999658614,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,50,c,,,,,7,0,35,2,416.9624842000194,,,,,,,,,,,,,,,416.947640000144,416.9624842000194,417.962696300121,417.962696300121,417.962696300121,417.962696300121,417.962696300121,417.962696300121,418.9621678001713,419.0803785000462,c,0,0.10506070009432733,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,50,c,,,,,7,1,36,2,419.09539950010367,,,,,,,,,,,,,,,419.0812957000453,419.09539950010367,420.09558070008643,420.09558070008643,420.09558070008643,420.09558070008643,420.09558070008643,420.09558070008643,421.0956827001646,422.94681250001304,v,0,1.842697799904272,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,60,v,,,,,7,2,37,3,422.9616514001973,,,,,,,,,,,,,,,422.94762570015155,422.9616514001973,423.9617952001281,423.9617952001281,423.9617952001281,423.9617952001281,423.9617952001281,423.9617952001281,424.9621254000813,425.1975317001343,b,0,0.23359699989669025,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,50,c,,,,,7,3,38,2,425.2121892001014,,,,,,,,,,,,,,,425.1981732000131,425.2121892001014,426.21242690016516,426.21242690016516,426.21242690016516,426.21242690016516,426.21242690016516,426.21242690016516,427.2116509000771,428.1291285001207,z,0,0.91444840002805,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-50,x,,,,,7,4,39,1,428.1450744001195,,,,,,,,,,,,,,,428.1297206999734,428.1450744001195,429.12911930005066,429.12911930005066,429.12911930005066,429.12911930005066,429.12911930005066,429.1456697001122,430.128857600037,430.7801660001278,x,0,0.6495085000060499,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,60,v,,,,,8,0,40,3,430.7948966000695,,,,,,,,,,,,,,,430.78073710016906,430.7948966000695,431.7948150001466,431.7948150001466,431.7948150001466,431.7948150001466,431.7948150001466,431.7948150001466,432.7956483999733,433.39677510014735,c,0,0.5886953000444919,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,50,c,,,,,8,1,41,2,433.4121787000913,,,,,,,,,,,,,,,433.39755470003,433.4121787000913,434.41212059999816,434.41212059999816,434.41212059999816,434.41212059999816,434.41212059999816,434.41212059999816,435.4114443999715,435.71239840006456,v,0,0.2951684999279678,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-50,x,,,,,8,2,42,1,435.7281565000303,,,,,,,,,,,,,,,435.7129242999945,435.7281565000303,436.72830409999005,436.72830409999005,436.72830409999005,436.72830409999005,436.72830409999005,436.72830409999005,437.7120472001843,437.93035980011337,c,0,0.2025045999325812,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-150,z,,,,,8,3,43,0,437.94518220005557,,,,,,,,,,,,,,,437.93132279999554,437.94518220005557,438.9446884000208,438.9446884000208,438.9446884000208,438.9446884000208,438.9446884000208,438.9446884000208,439.9446587001439,441.7462030001916,z,0,1.7970475000329316,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,150,b,,,,,8,4,44,4,441.761764400173,,,,,,,,,,,,,,,441.7467466001399,441.761764400173,442.7612221001182,442.7612221001182,442.7612221001182,442.7612221001182,442.7612221001182,442.7612221001182,443.76157690002583,445.97944340016693,c,0,2.2132256999611855,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-50,x,,,,,9,0,45,1,445.9948231000453,,,,,,,,,,,,,,,445.979974700138,445.9948231000453,446.9943812000565,446.9943812000565,446.9943812000565,446.9943812000565,446.9943812000565,446.9943812000565,447.9947014001664,448.94694539997727,x,0,0.9440937999170274,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,50,c,,,,,9,1,46,2,448.9616543999873,,,,,,,,,,,,,,,448.94791260012425,448.9616543999873,449.96156350011006,449.96156350011006,449.96156350011006,449.96156350011006,449.96156350011006,449.96156350011006,450.9610892999917,451.0454114000313,z,0,0.07410930003970861,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,150,b,,,,,9,2,47,4,451.06090540019795,,,,,,,,,,,,,,,451.0460062001366,451.06090540019795,452.0610436000861,452.0610436000861,452.0610436000861,452.0610436000861,452.0610436000861,452.0610436000861,453.04488250007853,453.8960539000109,v,0,0.8387386999092996,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,150,b,,,,,9,3,48,4,453.9113456001505,,,,,,,,,,,,,,,453.8967049000785,453.9113456001505,454.9110719000455,454.9110719000455,454.9110719000455,454.9110719000455,454.9110719000455,454.9110719000455,455.9112967001274,457.1803237001877,c,0,1.26660309988074,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-50,x,,,,,9,4,49,1,457.1947038001381,,,,,,,,,,,,,,,457.18111120001413,457.1947038001381,458.19481969997287,458.19481969997287,458.19481969997287,458.19481969997287,458.19481969997287,458.19481969997287,459.1941945999861,461.4624995000195,b,0,2.2558309000451118,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-50,x,,,,,10,0,50,1,461.47787620010786,,,,,,,,,,,,,,,461.463199299993,461.47787620010786,462.4779527001083,462.4779527001083,462.4779527001083,462.4779527001083,462.4779527001083,462.4779527001083,463.47808080003597,464.11294280015863,z,0,0.6332068000920117,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-50,x,,,,,10,1,51,1,464.12788569997065,,,,,,,,,,,,,,,464.1134530000854,464.12788569997065,465.12775900005363,465.12775900005363,465.12775900005363,465.12775900005363,465.12775900005363,465.12775900005363,466.12782800011337,467.3456261001993,b,0,1.2125750000122935,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,60,v,,,,,10,2,52,3,467.36082870000973,,,,,,,,,,,,,,,467.3464415001217,467.36082870000973,468.3606751000043,468.3606751000043,468.3606751000043,468.3606751000043,468.3606751000043,468.3606751000043,469.3612811001949,469.41279390011914,v,0,0.04939070018008351,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,50,c,,,,,10,3,53,2,469.427742900094,,,,,,,,,,,,,,,469.41357320011593,469.427742900094,470.4279823000543,470.4279823000543,470.4279823000543,470.4279823000543,470.4279823000543,470.4279823000543,471.4272988999728,471.44500710000284,v,0,0.012138900114223361,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,50,c,,,,,10,4,54,2,471.46047640009783,,,,,,,,,,,,,,,471.44558980013244,471.46047640009783,472.46045979997143,472.46045979997143,472.46045979997143,472.46045979997143,472.46045979997143,472.46045979997143,473.4609911001753,474.2118037000764,b,0,0.7408089998643845,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,60,v,,,,,11,0,55,3,474.2276135000866,,,,,,,,,,,,,,,474.21239690016955,474.2276135000866,475.22712590009905,475.22712590009905,475.22712590009905,475.22712590009905,475.22712590009905,475.22712590009905,476.22699190001003,477.7621809002012,x,0,1.5294106998480856,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-150,z,,,,,11,1,56,0,477.7773786999751,,,,,,,,,,,,,,,477.76275670016184,477.7773786999751,478.77687260019593,478.77687260019593,478.77687260019593,478.77687260019593,478.77687260019593,478.77687260019593,479.77689400012605,480.177674600156,c,0,0.3892138001974672,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-150,z,,,,,11,2,57,0,480.19340150011703,,,,,,,,,,,,,,,480.17823490011506,480.19340150011703,481.1776205999777,481.1776205999777,481.1776205999777,481.1776205999777,481.1776205999777,481.19418620015495,482.17746420018375,483.3443909001071,z,0,1.1593607999384403,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,150,b,,,,,11,3,58,4,483.3602095001843,,,,,,,,,,,,,,,483.34491310012527,483.3602095001843,484.3603535001166,484.3603535001166,484.3603535001166,484.3603535001166,484.3603535001166,484.3603535001166,485.3441891002003,485.4794797000941,x,0,0.1274464000016451,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,150,b,,,,,11,4,59,4,485.4940557000227,,,,,,,,,,,,,,,485.4807920001913,485.4940557000227,486.4941073001828,486.4941073001828,486.4941073001828,486.4941073001828,486.4941073001828,486.4941073001828,487.49338140012696,487.6775567000732,c,0,0.16868380014784634,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-150,z,,,,,12,0,60,0,487.69323040009476,,,,,,,,,,,,,,,487.67814360000193,487.69323040009476,488.67680910020135,488.67680910020135,488.67680910020135,488.67680910020135,488.67680910020135,488.69352950016037,489.6772786001675,490.7612658001017,v,0,1.0740652000531554,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,60,v,,,,,12,1,61,3,490.7764416001737,,,,,,,,,,,,,,,490.76173570007086,490.7764416001737,491.77661050017923,491.77661050017923,491.77661050017923,491.77661050017923,491.77661050017923,491.77661050017923,492.7767133000307,494.66150750010274,x,0,1.8757977001369,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-50,x,,,,,12,2,62,1,494.67651750007644,,,,,,,,,,,,,,,494.6623651001137,494.67651750007644,495.6769909001887,495.6769909001887,495.6769909001887,495.6769909001887,495.6769909001887,495.6769909001887,496.6765476001892,496.8611988001503,z,0,0.16955099999904633,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-150,z,,,,,12,3,63,0,496.87710930011235,,,,,,,,,,,,,,,496.8618428001646,496.87710930011235,497.8772770999931,497.8772770999931,497.8772770999931,497.8772770999931,497.8772770999931,497.8772770999931,498.8763689000625,499.1275583000388,x,0,0.24445510003715754,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-150,z,,,,,12,4,64,0,499.1430240001064,,,,,,,,,,,,,,,499.12823110003956,499.1430240001064,500.1430825002026,500.1430825002026,500.1430825002026,500.1430825002026,500.1430825002026,500.1430825002026,501.1269853000995,503.3947403000202,c,0,2.255725899944082,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-150,z,,,,,13,0,65,0,503.4097923000809,,,,,,,,,,,,,,,503.3956294001546,503.4097923000809,504.4095736001618,504.4095736001618,504.4095736001618,504.4095736001618,504.4095736001618,504.4095736001618,505.41008420009166,506.1119125999976,z,0,0.6907958998344839,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,60,v,,,,,13,1,66,3,506.1266991000157,,,,,,,,,,,,,,,506.1128060000483,506.1266991000157,507.1265860002022,507.1265860002022,507.1265860002022,507.1265860002022,507.1265860002022,507.1265860002022,508.12628370011225,509.0611511000898,x,0,0.9186005000956357,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-50,x,,,,,13,2,67,1,509.0765796001069,,,,,,,,,,,,,,,509.06175240012817,509.0765796001069,510.0768929000478,510.0768929000478,510.0768929000478,510.0768929000478,510.0768929000478,510.0768929000478,511.0762273001019,512.2273062001914,v,0,1.1476748001296073,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,150,b,,,,,13,3,68,4,512.2428761001211,,,,,,,,,,,,,,,512.2279430001508,512.2428761001211,513.2432900001295,513.2432900001295,513.2432900001295,513.2432900001295,513.2432900001295,513.2432900001295,514.2433458999731,516.4434893000871,b,0,2.1867329000961035,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,150,b,,,,,13,4,69,4,516.4591709000524,,,,,,,,,,,,,,,516.4440360001754,516.4591709000524,517.4431785000488,517.4431785000488,517.4431785000488,517.4431785000488,517.4431785000488,517.4597569999751,518.443126300117,519.1435843000654,z,0,0.6846072000917047,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-50,x,,,,,14,0,70,1,519.1590764001012,,,,,,,,,,,,,,,519.1442137002014,519.1590764001012,520.1592340001371,520.1592340001371,520.1592340001371,520.1592340001371,520.1592340001371,520.1592340001371,521.1431611999869,521.7605302999727,c,0,0.6043027001433074,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,60,v,,,,,14,1,71,3,521.7761233001947,,,,,,,,,,,,,,,521.7610245000105,521.7761233001947,522.7757701000664,522.7757701000664,522.7757701000664,522.7757701000664,522.7757701000664,522.7757701000664,523.7758069001138,527.9264716000762,z,0,4.146736199967563,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,150,b,,,,,14,2,72,4,527.9422659000847,,,,,,,,,,,,,,,527.927062000148,527.9422659000847,528.9262346001342,528.9262346001342,528.9262346001342,528.9262346001342,528.9262346001342,528.9428773000836,529.9260036000051,531.0103666000068,c,0,1.0822363998740911,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-150,z,,,,,14,3,73,0,531.0255297999829,,,,,,,,,,,,,,,531.0108757000417,531.0255297999829,532.025542500196,532.025542500196,532.025542500196,532.025542500196,532.025542500196,532.025542500196,533.0262905000709,534.2440027000848,v,0,1.2156660000327975,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,60,v,,,,,14,4,74,3,534.2592352000065,,,,,,,,,,,,,,,534.2445135000162,534.2592352000065,535.2587469001301,535.2587469001301,535.2587469001301,535.2587469001301,535.2587469001301,535.2587469001301,536.2587582000997,536.9605068999808,x,0,0.697967299958691,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-50,x,,,,,15,0,75,1,536.9757726001553,,,,,,,,,,,,,,,536.9610904001165,536.9757726001553,537.9760869001038,537.9760869001038,537.9760869001038,537.9760869001038,537.9760869001038,537.9760869001038,538.9753758001607,540.6438578001689,v,0,1.651298400014639,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-150,z,,,,,15,1,76,0,540.659197299974,,,,,,,,,,,,,,,540.6444374001585,540.659197299974,541.6592610999942,541.6592610999942,541.6592610999942,541.6592610999942,541.6592610999942,541.6592610999942,542.6586037001107,542.7261173001025,b,0,0.0552802998572588,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,150,b,,,,,15,2,77,4,542.7417142000049,,,,,,,,,,,,,,,542.7266456000507,542.7417142000049,543.7418168000877,543.7418168000877,543.7418168000877,543.7418168000877,543.7418168000877,543.7418168000877,544.7258768000174,545.027180199977,c,0,0.2855620998889208,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,150,b,,,,,15,3,78,4,545.042486099992,,,,,,,,,,,,,,,545.0280412000138,545.042486099992,546.042624300113,546.042624300113,546.042624300113,546.042624300113,546.042624300113,546.042624300113,547.0419692001306,549.5600896000396,c,0,2.512234900146723,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,50,c,,,,,15,4,79,2,549.5754562001675,,,,,,,,,,,,,,,549.5606671001296,549.5754562001675,550.5749633000232,550.5749633000232,550.5749633000232,550.5749633000232,550.5749633000232,550.5749633000232,551.5751790001523,555.6258839999791,z,0,4.033613099949434,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,50,c,,,,,16,0,80,2,555.6417211000808,,,,,,,,,,,,,,,555.6265285001136,555.6417211000808,556.641486100154,556.641486100154,556.641486100154,556.641486100154,556.641486100154,556.641486100154,557.6257367001381,558.5929281001445,c,0,0.9559579999186099,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,60,v,,,,,16,1,81,3,558.6085721000563,,,,,,,,,,,,,,,558.5935207000002,558.6085721000563,559.6084120001178,559.6084120001178,559.6084120001178,559.6084120001178,559.6084120001178,559.6084120001178,560.6080563000869,561.8761299999896,v,0,1.2630841000936925,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,60,v,,,,,16,2,82,3,561.8919187001884,,,,,,,,,,,,,,,561.8766763000749,561.8919187001884,562.891362400027,562.891362400027,562.891362400027,562.891362400027,562.891362400027,562.891362400027,563.8916009999812,563.9937661001459,b,0,0.100037100026384,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,150,b,,,,,16,3,83,4,564.0080483001657,,,,,,,,,,,,,,,563.9946660001297,564.0080483001657,565.0086614000611,565.0086614000611,565.0086614000611,565.0086614000611,565.0086614000611,565.0086614000611,566.0087201001588,567.4593244001735,v,0,1.4493375001475215,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,50,c,,,,,16,4,84,2,567.4744264001492,,,,,,,,,,,,,,,567.4598123000469,567.4744264001492,568.4745551000815,568.4745551000815,568.4745551000815,568.4745551000815,568.4745551000815,568.4745551000815,569.4751478000544,569.659556500148,c,0,0.17242169985547662,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,50,c,,,,,17,0,85,2,569.6750306000467,,,,,,,,,,,,,,,569.6601273000706,569.6750306000467,570.6745029001031,570.6745029001031,570.6745029001031,570.6745029001031,570.6745029001031,570.6745029001031,571.6749106000643,572.4086794999894,x,0,0.7182285999879241,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,60,v,,,,,17,1,86,3,572.4243576000445,,,,,,,,,,,,,,,572.4091498001944,572.4243576000445,573.4083124999888,573.4083124999888,573.4083124999888,573.4083124999888,573.4083124999888,573.4250637001824,574.4081215001643,574.6096734001767,z,0,0.1914801001548767,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,150,b,,,,,17,2,87,4,574.6249014001805,,,,,,,,,,,,,,,574.6101565000135,574.6249014001805,575.6243557000998,575.6243557000998,575.6243557000998,575.6243557000998,575.6243557000998,575.6243557000998,576.6243043001741,577.9093182000797,z,0,1.2734302000608295,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,50,c,,,,,17,3,88,2,577.9248538999818,,,,,,,,,,,,,,,577.9098235000856,577.9248538999818,578.9244824000634,578.9244824000634,578.9244824000634,578.9244824000634,578.9244824000634,578.9244824000634,579.924411999993,582.4096034001559,c,0,2.4696890998166054,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-50,x,,,,,17,4,89,1,582.4248302001506,,,,,,,,,,,,,,,582.4104447001591,582.4248302001506,583.424129600171,583.424129600171,583.424129600171,583.424129600171,583.424129600171,583.424129600171,584.4241009000689,584.8090671000537,v,0,0.3818140998482704,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,150,b,,,,,18,0,90,4,584.8247458001133,,,,,,,,,,,,,,,584.8096372000873,584.8247458001133,585.8246271000244,585.8246271000244,585.8246271000244,585.8246271000244,585.8246271000244,585.8246271000244,586.8242218000814,587.2423273001332,b,0,0.4169437000527978,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-50,x,,,,,18,1,91,1,587.2573417001404,,,,,,,,,,,,,,,587.2428437999915,587.2573417001404,588.2573337000795,588.2573337000795,588.2573337000795,588.2573337000795,588.2573337000795,588.2573337000795,589.2578722999897,589.8256711000577,z,0,0.5621058000251651,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,60,v,,,,,18,2,92,3,589.8410746001173,,,,,,,,,,,,,,,589.8261679999996,589.8410746001173,590.8407495999709,590.8407495999709,590.8407495999709,590.8407495999709,590.8407495999709,590.8407495999709,591.8407933001872,593.5094974001404,c,0,1.6551789999939501,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,60,v,,,,,18,3,93,3,593.5244099001866,,,,,,,,,,,,,,,593.5103802999947,593.5244099001866,594.5241647001822,594.5241647001822,594.5241647001822,594.5241647001822,594.5241647001822,594.5241647001822,595.523908500094,596.8092229000758,b,0,1.2834121999330819,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-150,z,,,,,18,4,94,0,596.8242464000359,,,,,,,,,,,,,,,596.8098346001934,596.8242464000359,597.8244356000796,597.8244356000796,597.8244356000796,597.8244356000796,597.8244356000796,597.8244356000796,598.8245534000453,599.4082178000826,z,0,0.5805890001356602,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,50,c,,,,,19,0,95,2,599.4237627000548,,,,,,,,,,,,,,,599.4087309001479,599.4237627000548,600.424235700164,600.424235700164,600.424235700164,600.424235700164,600.424235700164,600.424235700164,601.4075732000638,602.0090424001683,c,0,0.5991490001324564,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-150,z,,,,,19,1,96,0,602.0240623001009,,,,,,,,,,,,,,,602.0096370000392,602.0240623001009,603.0239578001201,603.0239578001201,603.0239578001201,603.0239578001201,603.0239578001201,603.0239578001201,604.0236392000224,606.0082698999904,z,0,1.9757002999540418,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-50,x,,,,,19,2,97,1,606.0239030001685,,,,,,,,,,,,,,,606.0088635999709,606.0239030001685,607.0238057000097,607.0238057000097,607.0238057000097,607.0238057000097,607.0238057000097,607.0238057000097,608.0234741000459,609.2751353001222,x,0,1.2437604998704046,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,50,c,,,,,19,3,98,2,609.2906860001385,,,,,,,,,,,,,,,609.2757265002001,609.2906860001385,610.2905898001045,610.2905898001045,610.2905898001045,610.2905898001045,610.2905898001045,610.2905898001045,611.2899341001175,614.5249318999704,v,0,3.2325862001162022,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-150,z,,,,,19,4,99,0,614.540646500187,,,,,,,,,,,,,,,614.5254892001394,614.540646500187,615.5399466999806,615.5399466999806,615.5399466999806,615.5399466999806,615.5399466999806,615.5399466999806,616.5399072000291,616.9588844000828,b,0,0.4162375999148935,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
