pos,corr_resp,Pos,correctKey,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixciation.started,fixciation_2.started,fixciation_3.started,fixciation_4.started,fixciation_5.started,fixciation.stopped,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,test.started,stimulus.started,stimulus.stopped,stimulus_2.started,stimulus_3.started,stimulus_4.started,stimulus_5.started,stimulus_6.started,key_resp_2.started,test.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,60,v,,,,,12,1,61,3,459.6912382999435,,,,,,,,,,,,,,,459.67743799998425,459.6912382999435,460.69166330015287,460.69166330015287,460.69166330015287,460.69166330015287,460.69166330015287,460.69166330015287,461.69220399996266,462.64247189997695,c,0,0.9428529997821897,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,-50,x,,,,,12,2,62,1,462.65760720008984,,,,,,,,,,,,,,,462.64290790003724,462.65760720008984,463.6586718999315,463.64175010006875,463.64175010006875,463.64175010006875,463.64175010006875,463.64175010006875,464.642152100103,464.9247340001166,v,0,0.2673641999717802,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,-150,z,,,,,12,3,63,0,464.94076319993474,,,,,,,,,,,,,,,464.9252132999245,464.94076319993474,465.94082020013593,465.92488080007024,465.92488080007024,465.92488080007024,465.92488080007024,465.92488080007024,466.9239990999922,467.1251534000039,b,0,0.1938279999885708,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,50,c,,,,,12,4,64,2,467.1403820000123,,,,,,,,,,,,,,,467.12576279998757,467.1403820000123,468.1411963000428,468.1244707000442,468.1244707000442,468.1244707000442,468.1244707000442,468.1244707000442,469.12480759993196,469.6249758999329,z,0,0.4937525999266654,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,150,b,,,,,13,0,65,4,469.63980240002275,,,,,,,,,,,,,,,469.6254318000283,469.63980240002275,470.64093609992415,470.62408969993703,470.62408969993703,470.62408969993703,470.62408969993703,470.62408969993703,471.6415160000324,472.0589147999417,x,0,0.40934560005553067,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,150,b,,,,,13,1,66,4,472.0742107001133,,,,,,,,,,,,,,,472.05937339994125,472.0742107001133,473.0737437000498,473.05740789999254,473.05740789999254,473.05740789999254,473.05740789999254,473.05740789999254,474.0752692001406,474.69287030003034,c,0,0.6139929001219571,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,150,b,,,,,13,2,67,4,474.70763710001484,,,,,,,,,,,,,,,474.6935153999366,474.70763710001484,475.707846299978,475.707846299978,475.707846299978,475.707846299978,475.707846299978,475.707846299978,476.70833380008116,477.9580664001405,v,0,1.2405373000074178,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,60,v,,,,,13,3,68,3,477.97314430004917,,,,,,,,,,,,,,,477.958521499997,477.97314430004917,478.9742137999274,478.9574114000425,478.9574114000425,478.9574114000425,478.9574114000425,478.9574114000425,479.95911990012974,481.3079141001217,b,0,1.344594000140205,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,-150,z,,,,,13,4,69,0,481.3230288999621,,,,,,,,,,,,,,,481.3088002000004,481.3230288999621,482.3238510999363,482.30776210012846,482.30776210012846,482.30776210012846,482.30776210012846,482.30776210012846,483.309069900075,483.8752051999327,z,0,0.5521787998732179,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,150,b,,,,,14,0,70,4,483.89070970006287,,,,,,,,,,,,,,,483.8763874999713,483.89070970006287,484.8910499000922,484.8746907999739,484.8746907999739,484.8746907999739,484.8746907999739,484.8746907999739,485.89001790015027,488.074955600081,c,0,2.1698219999670982,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,50,c,,,,,14,1,71,2,488.09050079993904,,,,,,,,,,,,,,,488.07620050013065,488.09050079993904,489.09022730006836,489.09022730006836,489.09022730006836,489.09022730006836,489.09022730006836,489.09022730006836,490.0911189999897,490.590566100087,v,0,0.4847860001027584,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,60,v,,,,,14,2,72,3,490.6058074000757,,,,,,,,,,,,,,,490.59117790008895,490.6058074000757,491.607398299966,491.59147910005413,491.59147910005413,491.59147910005413,491.59147910005413,491.59147910005413,492.5911208000034,493.55755169992335,b,0,0.960559600032866,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,-50,x,,,,,14,3,73,1,493.57280980004,,,,,,,,,,,,,,,493.55800250009634,493.57280980004,494.5742917000316,494.5565266001504,494.5565266001504,494.5565266001504,494.5565266001504,494.5565266001504,495.55803580000065,496.10876219999045,z,0,0.5452693998813629,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,60,v,,,,,14,4,74,3,496.12361639994197,,,,,,,,,,,,,,,496.1092449000571,496.12361639994197,497.1236612999346,497.1236612999346,497.1236612999346,497.1236612999346,497.1236612999346,497.1236612999346,498.123711100081,498.6416100000497,x,0,0.5162049999926239,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,60,v,,,,,15,0,75,3,498.6561694999691,,,,,,,,,,,,,,,498.6422762000002,498.6561694999691,499.65727109997533,499.6413336000405,499.6413336000405,499.6413336000405,499.6413336000405,499.6413336000405,500.657512600068,502.79088460002095,v,0,2.120825699996203,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,-50,x,,,,,15,1,76,1,502.8061419001315,,,,,,,,,,,,,,,502.79136239993386,502.8061419001315,503.8069850001484,503.79214300005697,503.79214300005697,503.79214300005697,503.79214300005697,503.79214300005697,504.7912729999516,505.1235193000175,b,0,0.3186049999203533,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,60,v,,,,,15,2,77,3,505.13932710001245,,,,,,,,,,,,,,,505.1244300000835,505.13932710001245,506.13956149993464,506.13956149993464,506.13956149993464,506.13956149993464,506.13956149993464,506.13956149993464,507.1396385000553,508.6247179999482,x,0,1.4725911000277847,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,150,b,,,,,15,3,78,4,508.6409617001191,,,,,,,,,,,,,,,508.62533730012365,508.6409617001191,509.6566606000997,509.6393210000824,509.6393210000824,509.6393210000824,509.6393210000824,509.6393210000824,510.6393818000797,512.0405949000269,v,0,1.388445199932903,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,-50,x,,,,,15,4,79,1,512.0565113001503,,,,,,,,,,,,,,,512.0411515000742,512.0565113001503,513.0572003000416,513.0400100001134,513.0400100001134,513.0400100001134,513.0400100001134,513.0400100001134,514.0562474001199,515.6927337001543,z,0,1.633622899884358,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,-50,x,,,,,16,0,80,1,515.7064893001225,,,,,,,,,,,,,,,515.6934283999726,515.7064893001225,516.7077862999868,516.7077862999868,516.7077862999868,516.7077862999868,516.7077862999868,516.7077862999868,517.7060599001125,519.1905779000372,c,0,1.4761183999944478,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,50,c,,,,,16,1,81,2,519.2062190000433,,,,,,,,,,,,,,,519.1911462999415,519.2062190000433,520.2067832001485,520.1903737001121,520.1903737001121,520.1903737001121,520.1903737001121,520.1903737001121,521.2057336999569,522.9730166001245,z,0,1.7509403999429196,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,150,b,,,,,16,2,82,4,522.9892728000414,,,,,,,,,,,,,,,522.9734474001452,522.9892728000414,523.9907370000146,523.972946099937,523.972946099937,523.972946099937,523.972946099937,523.972946099937,524.9733227000106,526.0730045000091,x,0,1.090054600033909,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,60,v,,,,,16,3,83,3,526.0883800000884,,,,,,,,,,,,,,,526.0738242000807,526.0883800000884,527.089640500024,527.0734556999523,527.0734556999523,527.0734556999523,527.0734556999523,527.0734556999523,528.0726133999415,528.9745396999642,v,0,0.898771199863404,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,-50,x,,,,,16,4,84,1,528.9885309999809,,,,,,,,,,,,,,,528.9749779999256,528.9885309999809,529.9901539999992,529.9901539999992,529.9901539999992,529.9901539999992,529.9901539999992,529.9901539999992,530.990176100051,532.3561684000306,b,0,1.3532904000021517,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,60,v,,,,,17,0,85,3,532.372236300027,,,,,,,,,,,,,,,532.3569180001505,532.372236300027,533.3720818001311,533.3554690999445,533.3554690999445,533.3554690999445,533.3554690999445,533.3554690999445,534.3559841001406,535.4567917999811,z,0,1.0841701999306679,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,60,v,,,,,17,1,86,3,535.4729168999474,,,,,,,,,,,,,,,535.4574859000277,535.4729168999474,536.4719146001153,536.4719146001153,536.4719146001153,536.4719146001153,536.4719146001153,536.4719146001153,537.4722543000244,538.1242655001115,c,0,0.6453825000207871,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,-150,z,,,,,17,2,87,0,538.1389514999464,,,,,,,,,,,,,,,538.124947299948,538.1389514999464,539.1402970000636,539.1402970000636,539.1402970000636,539.1402970000636,539.1402970000636,539.1402970000636,540.1390778000932,540.1563661000691,v,0,0.0023805999662727118,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,50,c,,,,,17,3,88,2,540.1720692000818,,,,,,,,,,,,,,,540.1573700001463,540.1720692000818,541.1724589001387,541.1558078001253,541.1558078001253,541.1558078001253,541.1558078001253,541.1558078001253,542.1732545001432,544.7563571000937,z,0,2.5724271000362933,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,-150,z,,,,,17,4,89,0,544.7718563000672,,,,,,,,,,,,,,,544.7575890000444,544.7718563000672,545.7728997000959,545.7556058999617,545.7556058999617,545.7556058999617,545.7556058999617,545.7556058999617,546.7733454001136,547.0747022000141,x,0,0.2961434000171721,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,-150,z,,,,,18,0,90,0,547.0889097999316,,,,,,,,,,,,,,,547.0751964999363,547.0889097999316,548.0887033001054,548.0887033001054,548.0887033001054,548.0887033001054,548.0887033001054,548.0887033001054,549.0901792999357,549.3916410000529,c,0,0.29863480012863874,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,150,b,,,,,18,1,91,4,549.4055319000036,,,,,,,,,,,,,,,549.3921791999601,549.4055319000036,550.4058471000753,550.4058471000753,550.4058471000753,550.4058471000753,550.4058471000753,550.4058471000753,551.4061112999916,552.4891381000634,b,0,1.06577070010826,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,-150,z,,,,,18,2,92,0,552.5050753001124,,,,,,,,,,,,,,,552.4896033001132,552.5050753001124,553.5058113001287,553.4889418999664,553.4889418999664,553.4889418999664,553.4889418999664,553.4889418999664,554.4897545001004,554.9064195000101,z,0,0.4044444002211094,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,50,c,,,,,18,3,93,2,554.9221377000213,,,,,,,,,,,,,,,554.906848100014,554.9221377000213,555.9224380999804,555.9053305999842,555.9053305999842,555.9053305999842,555.9053305999842,555.9053305999842,556.9053183000069,557.7257415000349,c,0,0.8172377001028508,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,50,c,,,,,18,4,94,2,557.7389525000472,,,,,,,,,,,,,,,557.7273166999221,557.7389525000472,558.7404805000406,558.7404805000406,558.7404805000406,558.7404805000406,558.7404805000406,558.7404805000406,559.7381893999409,560.8725397000089,b,0,1.1254475000314415,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,-150,z,,,,,19,0,95,0,560.8876603001263,,,,,,,,,,,,,,,560.8731953999959,560.8876603001263,561.8892789999954,561.8723294001538,561.8723294001538,561.8723294001538,561.8723294001538,561.8723294001538,562.8896017000079,563.8219014999922,z,0,0.9165595998056233,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,50,c,,,,,19,1,96,2,563.8377863001078,,,,,,,,,,,,,,,563.8225702000782,563.8377863001078,564.8381209000945,564.821874300018,564.821874300018,564.821874300018,564.821874300018,564.821874300018,565.822254100116,566.1904025000986,b,0,0.3629701000172645,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,-150,z,,,,,19,2,97,0,566.205356700113,,,,,,,,,,,,,,,566.1909072000999,566.205356700113,567.2052738000639,567.2052738000639,567.2052738000639,567.2052738000639,567.2052738000639,567.2052738000639,568.2045267000794,568.9384961000178,c,0,0.7206630997825414,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,-50,x,,,,,19,3,98,1,568.9544768000487,,,,,,,,,,,,,,,568.9392282001209,568.9544768000487,569.9561793999746,569.9389138000552,569.9389138000552,569.9389138000552,569.9389138000552,569.9389138000552,570.9385570001323,572.3058239000384,b,0,1.3561432000715286,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
,,50,c,,,,,19,4,99,2,572.3212876000907,,,,,,,,,,,,,,,572.3065905999392,572.3212876000907,573.3224720000289,573.3052267001476,573.3052267001476,573.3052267001476,573.3052267001476,573.3052267001476,574.3223496000282,575.4556966000237,v,0,1.1241282001137733,None,958053,001,2024-11-26_16h39.59.331,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h40.05.605104 +0530,
