pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixciation.started,fixciation_2.started,fixciation_3.started,fixciation_4.started,fixciation_5.started,fixciation.stopped,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,test.started,stimulus.started,stimulus_2.started,stimulus_3.started,stimulus_4.started,stimulus_5.started,stimulus.stopped,key_resp_2.started,test.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-50,a,0,0,0,0,,,,,0.23785470006987453,,0.22575889993458986,0.23785470006987453,1.011968000093475,1.011968000093475,1.011968000093475,1.011968000093475,1.245488400105387,2.0135453001130372,6.513536100042984,s,0,4.491435199975967,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
-150,s,0,1,1,1,,,,,6.528439300134778,,6.5172361000441015,6.528439300134778,7.529786900151521,7.529786900151521,7.529786900151521,7.529786900151521,7.529786900151521,8.529207699932158,9.529693700140342,d,0,0.9915346000343561,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
50,d,0,2,2,2,,,,,9.545669900020584,,9.531255400041118,9.545669900020584,10.546461899997666,10.546461899997666,10.546461899997666,10.546461899997666,10.546461899997666,11.546828099992126,11.584264900069684,f,0,0.03271179995499551,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
150,f,0,3,3,3,,,,,11.596246600151062,,11.586984799942002,11.596246600151062,12.595748600084335,12.595748600084335,12.595748600084335,12.595748600084335,12.595748600084335,13.59573379997164,14.197072300128639,g,0,0.5963800998870283,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
60,g,0,4,4,4,,,,,14.215034900000319,,14.19810099992901,14.215034900000319,15.196728100068867,15.196728100068867,15.196728100068867,15.196728100068867,15.229466400109231,16.212051100097597,16.331273999996483,a,0,0.11305409995839,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
-50,a,1,0,5,0,,,,,16.348651400068775,,16.332440700149164,16.348651400068775,17.34559360006824,17.34559360006824,17.34559360006824,17.34559360006824,17.362168099964038,18.3458638000302,19.43250590004027,d,0,1.076605600072071,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
-150,s,1,1,6,1,,,,,19.44562719995156,,19.4336063999217,19.44562719995156,20.44579640007578,20.44579640007578,20.44579640007578,20.44579640007578,20.44579640007578,21.445185499964282,22.580894500017166,g,0,1.1277054001111537,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
50,d,1,2,7,2,,,,,22.595141200115904,,22.583234100136906,22.595141200115904,23.5954571000766,23.5954571000766,23.5954571000766,23.5954571000766,23.5954571000766,24.594889899948612,25.862479400122538,s,0,1.2603887999430299,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
150,f,1,3,8,3,,,,,25.87808379996568,,25.863500900100917,25.87808379996568,26.879603600129485,26.879603600129485,26.879603600129485,26.879603600129485,26.879603600129485,27.87876099999994,28.879271999932826,f,1,0.9933178999926895,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
60,g,1,4,9,4,,,,,28.89620120008476,,28.881053100107238,28.89620120008476,29.894890499999747,29.894890499999747,29.894890499999747,29.894890499999747,29.911778300069273,30.895894899964333,32.56267810007557,a,0,1.6568205999210477,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
-50,a,2,0,10,0,,,,,32.57822160003707,,32.56363880005665,32.57822160003707,33.57798589998856,33.57798589998856,33.57798589998856,33.57798589998856,33.57798589998856,34.578182300087065,36.34676370001398,s,0,1.7600812998134643,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
-150,s,2,1,11,1,,,,,36.361731600016356,,36.34839710011147,36.361731600016356,37.361277600051835,37.361277600051835,37.361277600051835,37.361277600051835,37.361277600051835,38.36080319993198,39.39776320010424,f,0,1.0348209000658244,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
50,d,2,2,12,2,,,,,39.4115586001426,,39.399686000077054,39.4115586001426,40.41251870011911,40.41251870011911,40.41251870011911,40.41251870011911,40.41251870011911,41.410936099942774,43.7637191999238,a,0,2.337669000029564,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
150,f,2,3,13,3,,,,,43.77869660011493,,43.76582280010916,43.77869660011493,44.777747000101954,44.777747000101954,44.777747000101954,44.777747000101954,44.777747000101954,45.77876030001789,46.09599360008724,s,0,0.300733600044623,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
60,g,2,4,14,4,,,,,46.110742500051856,,46.096981700044125,46.110742500051856,47.11204989999533,47.11204989999533,47.11204989999533,47.11204989999533,47.11204989999533,48.11129690008238,48.414363499963656,d,0,0.2864892999641597,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
-50,a,3,0,15,0,,,,,48.4280600999482,,48.4155665000435,48.4280600999482,49.42898660013452,49.42898660013452,49.42898660013452,49.42898660013452,49.42898660013452,50.4278146000579,51.98039690009318,g,0,1.5501109999604523,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
-150,s,3,1,16,1,,,,,51.994876499986276,,51.981416899943724,51.994876499986276,52.994946900056675,52.994946900056675,52.994946900056675,52.994946900056675,52.994946900056675,53.99375999998301,54.216185400029644,a,0,0.20692489994689822,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
50,d,3,2,17,2,,,,,54.22734440001659,,54.217805500142276,54.22734440001659,55.228063200134784,55.228063200134784,55.228063200134784,55.228063200134784,55.228063200134784,56.22785230004229,57.928597799967974,d,1,1.691421200055629,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
150,f,3,3,18,3,,,,,57.94437039992772,,57.93009470007382,57.94437039992772,58.94495239993557,58.94495239993557,58.94495239993557,58.94495239993557,58.94495239993557,59.944932100130245,60.69543950003572,f,1,0.735883500194177,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
60,g,3,4,19,4,,,,,60.71035830001347,,60.69702720013447,60.71035830001347,61.711237099952996,61.711237099952996,61.711237099952996,61.711237099952996,61.711237099952996,62.711066300049424,64.71364840003662,a,0,2.0000432999804616,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
-50,a,4,0,20,0,,,,,64.72748730005696,,64.71535470010713,64.72748730005696,65.72698909998871,65.72698909998871,65.72698909998871,65.72698909998871,65.72698909998871,66.72707349993289,68.09720390010625,d,0,1.3674468998797238,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
-150,s,4,1,21,1,,,,,68.11085040005855,,68.0982530999463,68.11085040005855,69.1113535000477,69.1113535000477,69.1113535000477,69.1113535000477,69.1113535000477,70.11009320011362,70.92912270012312,f,0,0.8173261999618262,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
50,d,4,2,22,2,,,,,70.94341049995273,,70.93179109995253,70.94341049995273,71.9450358999893,71.9450358999893,71.9450358999893,71.9450358999893,71.9450358999893,72.9433854999952,74.72942420002073,a,0,1.772586700040847,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
150,f,4,3,23,3,,,,,74.74434480001219,,74.73145089996979,74.74434480001219,75.74382199998945,75.74382199998945,75.74382199998945,75.74382199998945,75.74382199998945,76.74385219998658,77.16320940013975,f,1,0.41037969989702106,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
60,g,4,4,24,4,,,,,77.17740659997799,,77.16542670014314,77.17740659997799,78.176907800138,78.176907800138,78.176907800138,78.176907800138,78.176907800138,79.17633980000392,80.27952140010893,s,0,1.0859944000840187,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
-50,a,5,0,25,0,,,,,80.29416129994206,,80.28111600014381,80.29416129994206,81.2941108001396,81.2941108001396,81.2941108001396,81.2941108001396,81.2941108001396,82.29389080009423,82.92825050000101,a,1,0.6182460999116302,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
-150,s,5,1,26,1,,,,,82.94394040014595,,82.92985670012422,82.94394040014595,83.94316260004416,83.94316260004416,83.94316260004416,83.94316260004416,83.94316260004416,84.94382099993527,87.16234520007856,d,0,2.2158039999194443,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
50,d,5,2,27,2,,,,,87.17627699999139,,87.16485660010949,87.17627699999139,88.17720040003769,88.17720040003769,88.17720040003769,88.17720040003769,88.17720040003769,89.17617510003038,89.67820900003426,f,0,0.4930202001705766,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
150,f,5,3,28,3,,,,,89.69299379992299,,89.68011300009675,89.69299379992299,90.69380110013299,90.69380110013299,90.69380110013299,90.69380110013299,90.69380110013299,91.69350920012221,91.72890480002388,a,0,0.019559399923309684,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
60,g,5,4,29,4,,,,,91.74366139993072,,91.73058090009727,91.74366139993072,92.74347630003467,92.74347630003467,92.74347630003467,92.74347630003467,92.74347630003467,93.74352230015211,94.89484399999492,s,0,1.1487290998920798,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
-50,a,6,0,30,0,,,,,94.91243749996647,,94.89627080014907,94.91243749996647,95.91051169997081,95.91051169997081,95.91051169997081,95.91051169997081,95.92669650004245,96.91058659995906,97.81228459998965,d,0,0.8978473998140544,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
-150,s,6,1,31,1,,,,,97.82654049992561,,97.81329050008208,97.82654049992561,98.82723390008323,98.82723390008323,98.82723390008323,98.82723390008323,98.82723390008323,99.82750379992649,100.44521760009229,f,0,0.6004130998626351,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
50,d,6,2,32,2,,,,,100.45942780002952,,100.44620479992591,100.45942780002952,101.45982570014894,101.45982570014894,101.45982570014894,101.45982570014894,101.45982570014894,102.45996570005082,105.59492920013145,g,0,3.123273199889809,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
150,f,6,3,33,3,,,,,105.60984840011224,,105.59689099993557,105.60984840011224,106.61041690013371,106.61041690013371,106.61041690013371,106.61041690013371,106.61041690013371,107.60922869993374,109.19456810015254,f,1,1.5800576999317855,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
60,g,6,4,34,4,,,,,109.2088792999275,,109.19569290010259,109.2088792999275,110.19445229996927,110.19445229996927,110.19445229996927,110.19445229996927,110.21057859994471,111.20956120011397,113.30975800007582,a,0,2.0914452001452446,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
-50,a,7,0,35,0,,,,,113.32570030004717,,113.31131669995375,113.32570030004717,114.3268063000869,114.3268063000869,114.3268063000869,114.3268063000869,114.3268063000869,115.32671890011989,115.37951030000113,s,0,0.04956399998627603,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
-150,s,7,1,36,1,,,,,115.39288650010712,,115.38053339999169,115.39288650010712,116.39240080001764,116.39240080001764,116.39240080001764,116.39240080001764,116.39240080001764,117.39239190006629,118.39531910000369,f,0,1.000050300033763,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
50,d,7,2,37,2,,,,,118.40979860001244,,118.39633990009315,118.40979860001244,119.40950640011579,119.40950640011579,119.40950640011579,119.40950640011579,119.40950640011579,120.41046670009382,122.02920680004172,g,0,1.6117171999067068,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
150,f,7,3,38,3,,,,,122.0432170999702,,122.03036279999651,122.0432170999702,123.0427504000254,123.0427504000254,123.0427504000254,123.0427504000254,123.0427504000254,124.04226280003786,125.2620691000484,s,0,1.2105805000755936,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
60,g,7,4,39,4,,,,,125.27598479995504,,125.26426520012319,125.27598479995504,126.27705279993825,126.27705279993825,126.27705279993825,126.27705279993825,126.27705279993825,127.27586359996349,128.0617518001236,f,0,0.7806388998869807,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
-50,a,8,0,40,0,,,,,128.07608060003258,,128.06359839998186,128.07608060003258,129.07684050011449,129.07684050011449,129.07684050011449,129.07684050011449,129.07684050011449,130.0758450999856,132.04451770009473,a,1,1.9625895000062883,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
-150,s,8,1,41,1,,,,,132.05828270013444,,132.04592150007375,132.05828270013444,133.05944170011207,133.05944170011207,133.05944170011207,133.05944170011207,133.05944170011207,134.05904330010526,136.56046870001592,d,0,2.485907399794087,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
50,d,8,2,42,2,,,,,136.57556829997338,,136.56138289999217,136.57556829997338,137.57651149993762,137.57651149993762,137.57651149993762,137.57651149993762,137.57651149993762,138.57514750002883,140.10957690002397,g,0,1.5181856001727283,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
150,f,8,3,43,3,,,,,140.12488549994305,,140.11068639997393,140.12488549994305,141.10997160011902,141.10997160011902,141.10997160011902,141.10997160011902,141.12701799999923,142.12734270002693,142.52578849997371,a,0,0.3892820000182837,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
60,g,8,4,44,4,,,,,142.54155570012517,,142.5273889999371,142.54155570012517,143.54342320002615,143.54342320002615,143.54342320002615,143.54342320002615,143.54342320002615,144.54252190003172,146.65916669997387,d,0,2.108870000112802,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
-50,a,9,0,45,0,,,,,146.6749412000645,,146.66016730014235,146.6749412000645,147.67484420002438,147.67484420002438,147.67484420002438,147.67484420002438,147.67484420002438,148.6592735000886,148.71113820001483,f,0,0.04611220001243055,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
-150,s,9,1,46,1,,,,,148.72523470013402,,148.71232910011895,148.72523470013402,149.7258387999609,149.7258387999609,149.7258387999609,149.7258387999609,149.7258387999609,150.72480480000377,153.1439473000355,a,0,2.4164410000666976,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
50,d,9,2,47,2,,,,,153.1594926000107,,153.14506560005248,153.1594926000107,154.1600443001371,154.1600443001371,154.1600443001371,154.1600443001371,154.1600443001371,155.15799320000224,156.62651820015162,a,0,1.4576272000558674,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
150,f,9,3,48,3,,,,,156.6420669001527,,156.6281314000953,156.6420669001527,157.64266459993087,157.64266459993087,157.64266459993087,157.64266459993087,157.64266459993087,158.64149120007642,159.77701710001566,f,1,1.133143899962306,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
60,g,9,4,49,4,,,,,159.79232769994996,,159.77859689993784,159.79232769994996,160.79297169996426,160.79297169996426,160.79297169996426,160.79297169996426,160.79297169996426,161.79226050013676,163.0938103001099,g,1,1.2903567999601364,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
-50,a,10,0,50,0,,,,,163.10783970006742,,163.09598740004003,163.10783970006742,164.10756170004606,164.10756170004606,164.10756170004606,164.10756170004606,164.10756170004606,165.1082146000117,167.1429041000083,a,1,2.0311161999125034,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
-150,s,10,1,51,1,,,,,167.15838830010034,,167.1439221999608,167.15838830010034,168.1578607999254,168.1578607999254,168.1578607999254,168.1578607999254,168.1578607999254,169.1585010001436,169.24759749998339,s,1,0.0719045998994261,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
50,d,10,2,52,2,,,,,169.2588560001459,,169.24941359995864,169.2588560001459,170.25873290002346,170.25873290002346,170.25873290002346,170.25873290002346,170.25873290002346,171.25774669996463,171.29276109999046,d,1,0.021761200157925487,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
150,f,10,3,53,3,,,,,171.30744490004145,,171.29417410003953,171.30744490004145,172.30788889992982,172.30788889992982,172.30788889992982,172.30788889992982,172.30788889992982,173.30830750009045,175.87592520006,g,0,2.564993199892342,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
60,g,10,4,54,4,,,,,175.89229450002313,,175.8769618999213,175.89229450002313,176.8761450999882,176.8761450999882,176.8761450999882,176.8761450999882,176.8916993001476,177.8918028001208,180.07618700014427,s,0,2.166979300091043,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
-50,a,11,0,55,0,,,,,180.09173550014384,,180.07806670013815,180.09173550014384,181.09179710014723,181.09179710014723,181.09179710014723,181.09179710014723,181.09179710014723,182.09114010003395,183.55980960000306,f,0,1.454834199976176,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
-150,s,11,1,56,1,,,,,183.57400540006347,,183.56194439996034,183.57400540006347,184.57499659992754,184.57499659992754,184.57499659992754,184.57499659992754,184.57499659992754,185.57427079998888,188.12810899992473,a,0,2.5357931000180542,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
50,d,11,2,57,2,,,,,188.140547899995,,188.12905100011267,188.140547899995,189.14146240008995,189.14146240008995,189.14146240008995,189.14146240008995,189.14146240008995,190.1426472000312,191.49270480009727,d,1,1.3440904000308365,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
150,f,11,3,58,3,,,,,191.5066710000392,,191.49434360000305,191.5066710000392,192.5083002001047,192.5083002001047,192.5083002001047,192.5083002001047,192.5083002001047,193.50739370007068,193.6136875001248,f,1,0.09000349999405444,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
60,g,11,4,59,4,,,,,193.62513589998707,,193.61543569993228,193.62513589998707,194.62399909994565,194.62399909994565,194.62399909994565,194.62399909994565,194.62399909994565,195.62366949999705,197.62594090006314,a,0,1.995595799991861,None,,,,,,,,,,,,,,409280,001,2024-11-25_20h39.38.476,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-25 20h39.49.757073 +0530,
